timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2011-01-12,147.99,149.29,147.67,149.1,104.976673916,4091500,0.0000,1.0
2011-01-11,148.2,148.35,146.75,147.28,103.695268507,4163600,0.0000,1.0
2011-01-10,147.58,148.06,147.23,147.64,103.948733313,3633400,0.0000,1.0
2011-01-07,148.79,148.86,146.94,147.93,104.152913296,4135700,0.0000,1.0
2011-01-06,147.13,148.79,146.82,148.66,104.666883597,5029200,0.0000,1.0
2011-01-05,147.34,147.48,146.73,147.05,103.533332658,4657400,0.0000,1.0
2011-01-04,147.56,148.22,146.64,147.64,103.948733313,5060100,0.0000,1.0
2011-01-03,147.21,148.2,147.14,147.48,103.836082288,4603800,0.0000,1.0
2010-12-31,146.73,147.07,145.96,146.76,103.329152675,2969800,0.0000,1.0
2010-12-30,146.36,147.11,146.25,146.67,103.265786474,3039100,0.0000,1.0
2010-12-29,146.0,147.5,145.71,146.52,103.160176138,3661100,0.0000,1.0
2010-12-28,145.31,146.15,145.06,145.71,102.589880324,2699600,0.0000,1.0
2010-12-27,145.12,145.7,145.0,145.34,102.329374829,2314700,0.0000,1.0
2010-12-23,145.89,146.33,145.33,145.89,102.716612727,2424500,0.0000,1.0
2010-12-22,145.66,146.4,145.58,145.95,102.758856861,3388800,0.0000,1.0
2010-12-21,144.99,145.99,144.33,145.74,102.611002391,3777100,0.0000,1.0
2010-12-20,145.39,145.54,144.39,144.51,101.744997636,3995000,0.0000,1.0
2010-12-17,144.69,145.5,144.4,145.0,102.0899914,10027000,0.0000,1.0
2010-12-16,144.84,145.32,144.15,144.55,101.773160393,4178600,0.0000,1.0
2010-12-15,145.13,145.72,144.31,144.72,101.892852107,4447400,0.0000,1.0
2010-12-14,144.26,146.01,144.26,145.82,102.667327903,4800800,0.0000,1.0
2010-12-13,145.14,145.4,144.21,144.28,101.583061788,4741000,0.0000,1.0
2010-12-10,144.88,144.95,143.73,144.82,101.963258997,3503800,0.0000,1.0
2010-12-09,145.94,145.94,143.52,144.3,101.597143166,4405300,0.0000,1.0
2010-12-08,144.35,145.65,143.84,144.98,102.075910022,4961400,0.0000,1.0
2010-12-07,146.02,146.2999,143.87,144.02,101.400003872,4828600,0.0000,1.0
2010-12-06,144.54,145.87,144.52,144.99,102.082950711,3321800,0.0000,1.0
2010-12-03,144.25,145.68,144.25,145.38,102.357537585,3710600,0.0000,1.0
2010-12-02,144.33,145.85,144.3,145.18,102.216723804,5374000,0.0000,1.0
2010-12-01,143.61,145.13,143.51,144.41,101.674590746,6822800,0.0000,1.0
2010-11-30,142.24,142.76,141.28,141.46,99.5975874724,7674800,0.0000,1.0
2010-11-29,143.53,143.67,141.5,142.89,100.604406008,5040300,0.0000,1.0
2010-11-26,145.3,145.3,143.57,143.9,101.315515604,2081300,0.0000,1.0
2010-11-24,143.95,146.44,143.82,145.81,102.660287214,4874100,0.0000,1.0
2010-11-23,144.24,144.53,142.33,143.18,100.808585991,4570300,0.0000,1.0
2010-11-22,144.0,145.43,143.56,145.39,102.364578274,3730700,0.0000,1.0
2010-11-19,144.38,145.35,143.99,145.05,102.125194846,5015900,0.0000,1.0
2010-11-18,143.04,144.99,142.75,144.36,101.6393873,4236200,0.0000,1.0
2010-11-17,142.49,142.49,141.39,141.95,99.9425812365,4785900,0.0000,1.0
2010-11-16,142.93,143.38,141.18,142.24,100.146761219,6342100,0.0000,1.0
2010-11-15,143.89,144.75,143.27,143.64,101.132457688,3827700,0.0000,1.0
2010-11-12,144.59,145.77,143.55,143.74,101.202864579,4731500,0.0000,1.0
2010-11-11,144.7,145.5,143.35,145.43,102.39274103,4752200,0.0000,1.0
2010-11-10,146.09,146.79,145.63,146.55,103.181298205,5172000,0.0000,1.0
2010-11-09,146.7,147.53,145.63,146.14,102.892629953,5700600,0.0000,1.0
2010-11-08,145.35,146.58,145.25,146.46,103.117932003,4459700,0.6500,1.0
2010-11-05,145.94,146.93,145.67,146.92,102.984749983,4995800,0.0000,1.0
2010-11-04,144.82,146.84,144.71,146.79,102.893625442,6622500,0.0000,1.0
2010-11-03,144.24,144.46,142.63,144.17,101.057115471,5182100,0.0000,1.0
2010-11-02,143.85,144.71,143.71,143.84,100.82579933,4626400,0.0000,1.0
2010-11-01,143.64,144.26,142.32,143.32,100.461301167,5674600,0.0000,1.0
2010-10-29,140.9,144.0,140.75,143.6,100.657569409,8439300,0.0000,1.0
2010-10-28,141.84,141.95,140.42,140.9,98.7649827971,5481600,0.0000,1.0
2010-10-27,139.52,141.57,139.0,141.43,99.1364905394,6465300,0.0000,1.0
2010-10-26,139.29,142.0,138.53,140.67,98.6037624562,7327100,0.0000,1.0
2010-10-25,140.42,141.4,139.81,139.84,98.0219673127,4870000,0.0000,1.0
2010-10-22,140.15,140.75,139.46,139.67,97.9028044519,4105300,0.0000,1.0
2010-10-21,139.81,140.49,138.4,139.83,98.0149577326,6221200,0.0000,1.0
2010-10-20,138.28,139.87,138.13,139.07,97.4822296494,6945500,0.0000,1.0
2010-10-19,137.3,139.34,136.7,138.03,96.753233325,14159100,0.0000,1.0
2010-10-18,140.9,143.03,140.84,142.83,100.117831745,10322700,0.0000,1.0
2010-10-15,142.1,142.1,140.54,141.06,98.8771360778,7220400,0.0000,1.0
2010-10-14,140.35,141.5,139.69,141.5,99.1855575997,5653100,0.0000,1.0
2010-10-13,139.91,141.48,139.78,140.37,98.3934750549,8784300,0.0000,1.0
2010-10-12,138.4,139.99,138.27,139.85,98.0289768927,5637300,0.0000,1.0
2010-10-11,138.79,139.94,138.64,139.66,97.8957948719,4004300,0.0000,1.0
2010-10-08,138.4,139.09,138.06,138.85,97.3280188885,4540800,0.0000,1.0
2010-10-07,137.92,138.88,137.52,138.72,97.2368943479,6440800,0.0000,1.0
2010-10-06,136.88,137.96,136.83,137.84,96.6200513042,4783000,0.0000,1.0
2010-10-05,136.18,137.9015,136.12,137.66,96.4938788634,6202500,0.0000,1.0
2010-10-04,135.23,135.92,134.39,135.25,94.8045700732,4059900,0.0000,1.0
2010-10-01,135.51,136.28,135.09,135.64,95.0779436949,5621200,0.0000,1.0
2010-09-30,135.5,136.11,133.67,134.14,94.0265066885,6425800,0.0000,1.0
2010-09-29,134.4,135.805,134.34,135.48,94.9657904142,5151200,0.0000,1.0
2010-09-28,134.67,135.14,133.71,134.89,94.5522251917,7481300,0.0000,1.0
2010-09-27,133.51,135.0,133.51,134.65,94.3839952707,6155400,0.0000,1.0
2010-09-24,132.42,134.15,132.34,134.11,94.0054779484,7122400,0.0000,1.0
2010-09-23,131.42,132.78,131.22,131.67,92.295140418,3898800,0.0000,1.0
2010-09-22,131.61,132.58,131.4,132.57,92.9260026218,4922400,0.0000,1.0
2010-09-21,131.45,132.8,130.78,131.98,92.5124373993,5267900,0.0000,1.0
2010-09-20,130.24,132.09,130.11,131.79,92.3792553785,7145500,0.0000,1.0
2010-09-17,129.92,130.6,129.7,130.19,91.2577225718,10397400,0.0000,1.0
2010-09-16,129.2,129.95,128.8,129.67,90.8932244096,4685000,0.0000,1.0
2010-09-15,128.65,129.96,128.54,129.43,90.7249944885,4762500,0.0000,1.0
2010-09-14,128.43,129.92,128.43,128.85,90.3184388461,4850500,0.0000,1.0
2010-09-13,128.63,130.0,128.52,129.61,90.8511669293,5271300,0.0000,1.0
2010-09-10,126.99,128.29,126.26,127.99,89.7156149624,4418700,0.0000,1.0
2010-09-09,127.27,127.57,126.15,126.36,88.5730534155,3436700,0.0000,1.0
2010-09-08,126.02,126.5199,125.39,126.08,88.3767851743,4477500,0.0000,1.0
2010-09-07,126.99,127.36,125.8801,125.95,88.2856606338,4353300,0.0000,1.0
2010-09-03,126.22,127.6,125.9001,127.58,89.4282221807,5142900,0.0000,1.0
2010-09-02,126.03,126.23,124.65,125.04,87.6477888499,5103300,0.0000,1.0
2010-09-01,125.31,126.31,124.52,125.77,88.159488193,5623100,0.0000,1.0
2010-08-31,123.31,123.99,122.28,123.13,86.3089590618,5624200,0.0000,1.0
2010-08-30,125.08,125.2699,123.4,123.4,86.498217723,3604000,0.0000,1.0
2010-08-27,123.83,124.8,122.42,124.73,87.4304918686,6214200,0.0000,1.0
2010-08-26,125.78,125.78,122.78,122.78,86.0636237604,7746600,0.0000,1.0
2010-08-25,124.57,125.6,124.0,125.27,87.8090091909,5235300,0.0000,1.0
2010-08-24,125.21,126.02,124.57,124.9,87.5496547293,5621200,0.0000,1.0
2010-08-23,127.57,128.03,126.44,126.47,88.650158796,4034400,0.0000,1.0
2010-08-20,128.72,128.98,126.96,127.5,89.3721455404,6246300,0.0000,1.0
2010-08-19,128.67,129.59,128.02,128.9,90.3534867463,5402400,0.0000,1.0
2010-08-18,128.87,130.195,127.8,129.3925,90.6987085634,4883200,0.0000,1.0
2010-08-17,128.83,129.85,127.905,128.45,90.0380556444,4298300,0.0000,1.0
2010-08-16,127.47,128.23,126.96,127.77,89.5614042015,4009200,0.0000,1.0
2010-08-13,127.96,128.46,127.33,127.87,89.6315000019,4669400,0.0000,1.0
2010-08-12,127.69,128.78,127.52,128.3,89.9329119437,5132200,0.0000,1.0
2010-08-11,130.69,130.69,129.461,129.83,91.0053776902,6316100,0.0000,1.0
2010-08-10,131.18,132.49,130.77,131.84,92.4143032788,5471700,0.0000,1.0
2010-08-09,130.79,132.34,130.4,132.0,92.5264565594,6131700,0.0000,1.0
2010-08-06,130.41,130.48,128.76,130.14,91.2226746715,6136200,0.6500,1.0
2010-08-05,130.73,131.98,130.53,131.83,91.9480480308,4520600,0.0000,1.0
2010-08-04,130.46,131.5,129.85,131.27,91.5574623758,4567500,0.0000,1.0
2010-08-03,130.03,131.04,129.33,130.37,90.9297354303,5091800,0.0000,1.0
2010-08-02,129.25,131.2,129.25,130.76,91.20175044,6437500,0.0000,1.0
2010-07-30,127.43,128.98,127.04,128.4,89.555710894,6021000,0.0000,1.0
2010-07-29,129.06,129.5,127.14,128.02,89.2906706281,8994200,0.0000,1.0
2010-07-28,128.67,129.35,127.88,128.43,89.5766351255,4248800,0.0000,1.0
2010-07-27,128.78,129.17,127.89,128.63,89.7161300023,4648200,0.0000,1.0
2010-07-26,128.18,128.43,127.14,128.41,89.5626856378,5174900,0.0000,1.0
2010-07-23,127.3,128.8,127.0,128.38,89.5417614063,5078000,0.0000,1.0
2010-07-22,126.32,127.78,126.05,127.47,88.907059717,6909000,0.0000,1.0
2010-07-21,126.44,126.5,124.62,125.27,87.3726160724,8615500,0.0000,1.0
2010-07-20,122.97,126.56,122.93,126.55,88.2653832838,16337400,0.0000,1.0
2010-07-19,128.67,130.38,128.37,129.79,90.5252002876,8388600,0.0000,1.0
2010-07-16,129.96,130.15,127.85,128.03,89.297645372,7002900,0.0000,1.0
2010-07-15,129.87,130.92,129.55,130.72,91.1738514647,6186800,0.0000,1.0
2010-07-14,129.32,131.6,129.14,130.72,91.1738514647,6607200,0.0000,1.0
2010-07-13,128.97,130.98,128.69,130.48,91.0064576125,6687700,0.0000,1.0
2010-07-12,127.37,128.83,127.16,128.67,89.7440289777,4206900,0.0000,1.0
2010-07-09,127.9,128.2,127.29,127.96,89.2488221651,3898000,0.0000,1.0
2010-07-08,127.37,128.15,126.74,127.97,89.2557969089,5439300,0.0000,1.0
2010-07-07,123.47,127.12,123.47,127.0,88.5792467565,7090300,0.0000,1.0
2010-07-06,123.58,124.63,122.17,123.46,86.1101874375,6348700,0.0000,1.0
2010-07-02,123.29,123.29,120.61,121.86,84.9942284232,6454500,0.0000,1.0
2010-07-01,123.55,124.21,121.61,122.57,85.4894352358,9742100,0.0000,1.0
2010-06-30,124.83,125.22,123.0,123.48,86.1241369252,8018000,0.0000,1.0
2010-06-29,127.35,128.4,124.12,125.09,87.2470706833,9376200,0.0000,1.0
2010-06-28,127.65,129.47,127.22,128.98,89.9602460367,6335100,0.0000,1.0
2010-06-25,128.34,129.095,127.12,127.12,88.6629436826,10420400,0.0000,1.0
2010-06-24,129.57,129.73,127.7,128.19,89.4092412734,5565500,0.0000,1.0
2010-06-23,129.25,131.47,129.09,130.11,90.7483920905,6855800,0.0000,1.0
2010-06-22,130.37,131.47,129.07,129.3,90.1834378395,6030200,0.0000,1.0
2010-06-21,131.42,131.94,130.22,130.65,91.1250282578,6857800,0.0000,1.0
2010-06-18,131.02,131.25,130.13,130.15,90.7762910658,9581400,0.0000,1.0
2010-06-17,130.07,131.03,129.86,130.98,91.3551948045,5571000,0.0000,1.0
2010-06-16,128.34,130.68,128.34,130.35,90.9157859426,6401000,0.0000,1.0
2010-06-15,128.93,129.95,128.37,129.79,90.5252002876,6652500,0.0000,1.0
2010-06-14,128.5,129.97,128.49,128.5,89.6254583324,6753000,0.0000,1.0
2010-06-11,126.73,128.8,126.44,128.45,89.5905846132,5820200,0.0000,1.0
2010-06-10,125.99,128.22,125.8,127.68,89.0535293376,7479700,0.0000,1.0
2010-06-09,124.83,125.84,123.58,123.9,86.4170761664,7795500,0.0000,1.0
2010-06-08,124.26,124.46,122.82,123.72,86.2915307773,8399200,0.0000,1.0
2010-06-07,125.57,125.86,124.13,124.13,86.5774952747,6951400,0.0000,1.0
2010-06-04,126.37,127.1,124.67,125.28,87.3795908162,9669200,0.0000,1.0
2010-06-03,127.75,128.22,126.46,127.96,89.2488221651,6645300,0.0000,1.0
2010-06-02,124.85,127.5,124.35,127.41,88.8652112539,7705300,0.0000,1.0
2010-06-01,124.69,126.88,124.2,124.34,86.7239648953,7135400,0.0000,1.0
2010-05-28,125.96,126.2794,124.29,125.26,87.3656413285,7421900,0.0000,1.0
2010-05-27,125.05,126.39,124.77,126.39,88.1537873823,7725900,0.0000,1.0
2010-05-26,124.89,125.94,123.0,123.23,85.9497683292,9083200,0.0000,1.0
2010-05-25,121.47,124.95,121.47,124.52,86.8495102844,9494800,0.0000,1.0
2010-05-24,125.26,126.02,124.04,124.45,86.8006870776,6868600,0.0000,1.0
2010-05-21,122.16,125.61,121.4,125.42,87.47723723,12639500,0.0000,1.0
2010-05-20,127.22,127.96,123.68,123.8,86.347328728,13176500,0.0000,1.0
2010-05-19,129.37,130.5,127.82,128.86,89.8765491106,8669300,0.0000,1.0
2010-05-18,131.26,131.99,129.9,129.95,90.6367961891,9330000,0.0000,1.0
2010-05-17,130.68,131.76,128.7,130.44,90.9785586372,8923400,0.0000,1.0
2010-05-14,131.06,131.67,129.41,131.19,91.5016644251,9920100,0.0000,1.0
2010-05-13,130.93,133.1,130.85,131.48,91.7039319964,10497800,0.0000,1.0
2010-05-12,127.16,132.85,127.01,132.68,92.5409012571,16626900,0.0000,1.0
2010-05-11,125.21,128.42,125.15,126.89,88.5025245743,6498900,0.0000,1.0
2010-05-10,126.27,126.67,125.06,126.27,88.0700904563,8463900,0.0000,1.0
2010-05-07,123.36,124.39,120.0,122.1,85.1616222754,10584800,0.0000,1.0
2010-05-06,126.29,127.93,116.0,123.92,86.4310256541,13168800,0.6500,1.0
2010-05-05,127.12,128.23,126.87,127.46,88.4362087972,6072800,0.0000,1.0
2010-05-04,128.89,128.93,126.5754,128.12,88.8941398957,8285000,0.0000,1.0
2010-05-03,129.39,130.14,128.8,129.6,89.9210156921,4992100,0.0000,1.0
2010-04-30,130.43,130.636,128.84,129.0,89.5047146936,6266700,0.0000,1.0
2010-04-29,130.55,131.21,130.15,130.46,90.5177137901,5786900,0.0000,1.0
2010-04-28,129.4,130.47,129.03,130.1,90.267933191,7122300,0.0000,1.0
2010-04-27,129.9,132.0,128.71,128.82,89.379824394,10916700,0.0000,1.0
2010-04-26,129.76,131.04,129.54,130.73,90.7050492395,5285400,0.0000,1.0
2010-04-23,129.08,130.1,128.71,129.99,90.1916113412,6197300,0.0000,1.0
2010-04-22,128.64,129.36,127.77,129.13,89.5949132433,6018500,0.0000,1.0
2010-04-21,129.87,130.27,128.5,128.99,89.4977763436,7559200,0.0000,1.0
2010-04-20,129.2,130.33,128.26,129.69,89.9834608419,15216500,0.0000,1.0
2010-04-19,130.38,132.28,130.38,132.23,91.7458017359,11353700,0.0000,1.0
2010-04-16,130.68,132.17,130.25,130.63,90.6356657397,9546200,0.0000,1.0
2010-04-15,130.53,131.14,130.1902,130.89,90.8160628391,6425300,0.0000,1.0
2010-04-14,129.73,131.42,129.46,131.25,91.0658434382,8545800,0.0000,1.0
2010-04-13,128.26,129.435,127.84,129.03,89.5255297435,6819100,0.0000,1.0
2010-04-12,128.57,128.956,128.24,128.36,89.0606602951,3992300,0.0000,1.0
2010-04-09,127.88,128.87,127.12,128.76,89.3381942941,5185100,0.0000,1.0
2010-04-08,128.04,128.23,127.2,127.61,88.5402840469,6006900,0.0000,1.0
2010-04-07,128.53,129.27,128.01,128.48,89.1439204948,5157000,0.0000,1.0
2010-04-06,128.68,129.3,128.05,128.93,89.4561462437,3926300,0.0000,1.0
2010-04-05,128.38,129.8,128.14,129.35,89.7475569427,4118700,0.0000,1.0
2010-04-01,128.95,129.31,127.55,128.25,88.9843384453,4980500,0.0000,1.0
2010-03-31,128.23,128.75,127.65,128.25,88.9843384453,4904800,0.0000,1.0
2010-03-30,128.9,129.13,128.25,128.77,89.3451326441,3426600,0.0000,1.0
2010-03-29,129.3,129.95,128.26,128.59,89.2202423445,4643000,0.0000,1.0
2010-03-26,128.93,129.78,128.7205,129.26,89.6851117929,5550800,0.0000,1.0
2010-03-25,129.36,130.73,129.13,129.24,89.671235093,7603200,0.0000,1.0
2010-03-24,128.63,129.95,128.47,128.53,89.1786122447,6669300,0.0000,1.0
2010-03-23,127.94,129.43,127.64,129.37,89.7614336427,5978500,0.0000,1.0
2010-03-22,127.11,128.39,126.57,127.98,88.797002996,5651900,0.0000,1.0
2010-03-19,128.84,128.93,126.78,127.71,88.6096675466,10744300,0.0000,1.0
2010-03-18,127.46,128.75,127.45,128.38,89.074536995,4954400,0.0000,1.0
2010-03-17,128.9,128.93,127.36,127.76,88.6443592965,6348400,0.0000,1.0
2010-03-16,128.0,128.88,127.45,128.67,89.2757491443,6134900,0.0000,1.0
2010-03-15,127.4,128.34,127.28,127.83,88.6929277463,4497700,0.0000,1.0
2010-03-12,127.91,128.37,127.51,127.94,88.7692495961,5169500,0.0000,1.0
2010-03-11,125.71,127.81,125.71,127.6,88.5333456969,7922200,0.0000,1.0
2010-03-10,125.985,126.36,125.21,125.62,87.1595524016,6916200,0.0000,1.0
2010-03-09,126.27,126.29,125.2,125.55,87.1109839518,7528800,0.0000,1.0
2010-03-08,127.06,127.5,126.36,126.41,87.7076820497,6199300,0.0000,1.0
2010-03-05,127.17,127.55,127.04,127.25,88.2905034477,6140200,0.0000,1.0
2010-03-04,126.88,127.07,125.47,126.72,87.922770899,6032300,0.0000,1.0
2010-03-03,127.73,128.02,126.68,126.88,88.0337844986,6390000,0.0000,1.0
2010-03-02,128.7,129.09,127.13,127.42,88.4084553973,6013300,0.0000,1.0
2010-03-01,127.5,128.83,127.47,128.57,89.2063656446,4577700,0.0000,1.0
2010-02-26,127.01,128.0,126.74,127.16,88.2280582979,4784200,0.0000,1.0
2010-02-25,126.05,127.24,125.57,127.07,88.1656131481,5658700,0.0000,1.0
2010-02-24,127.02,128.27,126.81,127.59,88.5264073469,4782000,0.0000,1.0
2010-02-23,126.48,127.66,126.0,126.46,87.7423737996,4591900,0.0000,1.0
2010-02-22,127.3,127.43,126.31,126.85,88.0129694487,3808100,0.0000,1.0
2010-02-19,127.35,128.06,126.8724,127.19,88.2488733479,6303100,0.0000,1.0
2010-02-18,126.13,128.0,126.0,127.81,88.6790510464,5525900,0.0000,1.0
2010-02-17,125.5,126.53,125.21,126.33,87.6521752499,5827400,0.0000,1.0
2010-02-16,124.91,125.23,124.11,125.23,86.8889567525,6777300,0.0000,1.0
2010-02-12,123.01,124.05,121.61,124.0,86.0355397054,8017700,0.0000,1.0
2010-02-11,122.58,124.2,122.06,123.73,85.8482042561,5089000,0.0000,1.0
2010-02-10,122.94,123.65,122.21,122.81,85.2098760583,5219100,0.0000,1.0
2010-02-09,122.65,124.2,122.46,123.21,85.4874100573,6044500,0.0000,1.0
2010-02-08,123.15,123.22,121.74,121.88,84.5646095105,5718500,0.5500,1.0
2010-02-05,123.04,123.72,121.83,122.97,84.9375972515,8617000,0.0000,1.0
2010-02-04,125.19,125.44,122.9,123.0,84.9583187927,9126900,0.0000,1.0
2010-02-03,125.16,126.07,125.07,125.66,86.7956287763,4177100,0.0000,1.0
2010-02-02,124.79,125.81,123.95,125.53,86.7058354313,5899900,0.0000,1.0
2010-02-01,123.23,124.95,122.78,124.67,86.1118179178,7242900,0.0000,1.0
2010-01-29,124.32,125.0,121.9,122.39,84.5369807889,11571200,0.0000,1.0
2010-01-28,127.03,127.04,123.05,123.75,85.4763573219,9622200,0.0000,1.0
2010-01-27,125.82,126.96,125.04,126.33,87.2584098624,8719200,0.0000,1.0
2010-01-26,125.92,127.75,125.41,125.75,86.8577933998,7135300,0.0000,1.0
2010-01-25,126.33,126.895,125.71,126.12,87.1133590743,5738500,0.0000,1.0
2010-01-22,128.67,128.89,125.37,125.5,86.6851138901,10088600,0.0000,1.0
2010-01-21,130.47,130.69,128.06,129.0,89.1026270265,9608600,0.0000,1.0
2010-01-20,130.46,131.15,128.95,130.25,89.9660245752,15197500,0.0000,1.0
2010-01-19,131.63,134.25,131.56,134.14,92.6529177468,13916200,0.0000,1.0
2010-01-15,132.03,132.89,131.089,131.78,91.0228231748,8494400,0.0000,1.0
2010-01-14,130.55,132.71,129.91,132.31,91.3889037355,7111800,0.0000,1.0
2010-01-13,130.39,131.12,129.16,130.23,89.9522102144,6455400,0.0000,1.0
2010-01-12,129.03,131.33,129.0,130.51,90.1456112653,8081500,0.0000,1.0
2010-01-11,131.06,131.06,128.67,129.48,89.4341716852,5730400,0.0000,1.0
2010-01-08,129.07,130.9199,129.05,130.85,90.3804553986,4197200,0.0000,1.0
2010-01-07,129.87,130.25,128.91,129.55,89.4825219479,5840600,0.0000,1.0
2010-01-06,130.68,131.49,129.81,130.0,89.7933450654,5605300,0.0000,1.0
2010-01-05,131.68,131.85,130.1,130.85,90.3804553986,6841400,0.0000,1.0
2010-01-04,131.18,132.97,130.85,132.45,91.4856042609,6155300,0.0000,1.0
2009-12-31,132.41,132.85,130.75,130.9,90.4149913005,4223400,0.0000,1.0
2009-12-30,131.23,132.68,130.68,132.57,91.5684904256,3867000,0.0000,1.0
2009-12-29,132.28,132.37,131.8,131.85,91.0711734375,4184200,0.0000,1.0
2009-12-28,130.99,132.31,130.72,132.31,91.3889037355,5800400,0.0000,1.0
2009-12-24,129.89,130.57,129.48,130.57,90.1870543477,4265100,0.0000,1.0
2009-12-23,129.7,130.0,129.3,130.0,89.7933450654,4127600,0.0000,1.0
2009-12-22,129.3,129.98,129.19,129.93,89.7449948027,5535500,0.0000,1.0
2009-12-21,127.8,128.94,127.68,128.65,88.8608757128,4772500,0.0000,1.0
2009-12-18,127.97,128.39,127.0,127.91,88.349744364,9106600,0.0000,1.0
2009-12-17,128.0,128.56,127.12,127.4,87.9974781641,5909500,0.0000,1.0
2009-12-16,128.74,129.6,128.35,128.71,88.9023187952,6372500,0.0000,1.0
2009-12-15,129.46,129.86,127.94,128.49,88.7503608266,7862600,0.0000,1.0
2009-12-14,129.65,129.98,129.6,129.93,89.7449948027,5201300,0.0000,1.0
2009-12-11,129.01,129.77,128.71,129.68,89.572315293,6597200,0.0000,1.0
2009-12-10,128.13,129.47,128.09,129.34,89.3374711597,7077800,0.0000,1.0
2009-12-09,126.7,128.39,126.11,128.39,88.6812890227,6071900,0.0000,1.0
2009-12-08,126.97,127.35,126.16,126.8,87.5830473408,5351400,0.0000,1.0
2009-12-07,126.88,127.53,126.59,127.04,87.7488196701,4144400,0.0000,1.0
2009-12-04,128.4,128.9,126.0,127.25,87.8938704583,7068500,0.0000,1.0
2009-12-03,127.6,128.47,127.25,127.55,88.10108587,5760000,0.0000,1.0
2009-12-02,127.32,128.39,127.16,127.21,87.8662417367,4597900,0.0000,1.0
2009-12-01,127.29,128.39,126.85,127.94,88.3704659052,6578600,0.0000,1.0
2009-11-30,125.12,126.6,124.92,126.35,87.2722242232,6302700,0.0000,1.0
2009-11-27,124.59,126.62,124.26,125.7,86.8232574979,3319200,0.0000,1.0
2009-11-25,127.88,128.22,127.08,127.28,87.9145919995,3967700,0.0000,1.0
2009-11-24,127.9,128.32,127.14,127.93,88.3635587248,4816500,0.0000,1.0
2009-11-23,127.7,128.94,127.65,128.2,88.5500525953,7003500,0.0000,1.0
2009-11-20,127.17,127.69,126.46,126.96,87.693562227,5354200,0.0000,1.0
2009-11-19,127.28,127.84,126.51,127.54,88.0941786896,5308400,0.0000,1.0
2009-11-18,128.05,128.35,127.55,128.15,88.5155166934,3970100,0.0000,1.0
2009-11-17,127.43,128.655,127.4,128.63,88.8470613521,1027500,0.0000,1.0
2009-11-16,127.17,128.24,127.03,128.21,88.5569597757,7822500,0.0000,1.0
2009-11-13,126.41,127.8,126.27,127.03,87.7419124897,4979700,0.0000,1.0
2009-11-12,126.61,127.65,126.11,126.26,87.2100595997,5345400,0.0000,1.0
2009-11-11,126.55,127.3,125.94,127.19,87.852427376,6530800,0.0000,1.0
2009-11-10,125.3,127.05,125.17,126.91,87.659026325,6444500,0.0000,1.0
2009-11-09,123.92,126.0,123.49,126.0,87.0304729096,7764600,0.0000,1.0
2009-11-06,122.51,123.49,122.23,123.49,85.2967706318,4979600,0.5500,1.0
2009-11-05,122.12,123.5,122.0,122.55,84.2721641481,6701800,0.0000,1.0
2009-11-04,121.46,122.5,121.16,121.29,83.4057183967,6353300,0.0000,1.0
2009-11-03,119.53,121.19,119.53,121.16,83.3163232001,5706800,0.0000,1.0
2009-11-02,120.61,121.93,119.5,120.56,82.9037299852,7049400,0.0000,1.0
2009-10-30,122.63,124.3,120.48,120.61,82.9381127531,7711700,0.0000,1.0
2009-10-29,122.15,123.03,121.6,122.87,84.4922138627,6309400,0.0000,1.0
2009-10-28,120.47,121.68,119.87,121.5,83.5501260219,8780400,0.0000,1.0
2009-10-27,120.18,122.14,119.15,120.65,82.9656189675,9445400,0.0000,1.0
2009-10-26,120.61,122.44,119.55,120.11,82.594285074,6538500,0.0000,1.0
2009-10-23,122.95,123.06,120.0,120.36,82.7661989136,6799200,0.0000,1.0
2009-10-22,120.75,123.0,120.34,122.69,84.3684358982,6027000,0.0000,1.0
2009-10-21,122.18,124.11,120.86,120.87,83.1169031463,7171000,0.0000,1.0
2009-10-20,123.36,123.5,121.5,122.82,84.4578310948,8780700,0.0000,1.0
2009-10-19,121.76,123.36,121.61,123.06,84.6228683807,7514100,0.0000,1.0
2009-10-16,123.15,123.7,121.25,121.64,83.6463977721,19216900,0.0000,1.0
2009-10-15,127.56,128.0,126.32,127.98,88.0061327431,11904600,0.0000,1.0
2009-10-14,127.71,128.61,126.6,128.35,88.2605652256,9545500,0.0000,1.0
2009-10-13,126.22,127.39,126.2,127.02,87.3459835992,7581300,0.0000,1.0
2009-10-12,125.44,127.1,125.2,127.04,87.3597367064,7730500,0.0000,1.0
2009-10-09,122.43,126.0,122.3,125.93,86.5964392588,13123100,0.0000,1.0
2009-10-08,122.52,122.98,121.85,122.29,84.0933737549,6498000,0.0000,1.0
2009-10-07,121.12,122.85,120.94,122.78,84.4303248804,5872000,0.0000,1.0
2009-10-06,120.39,121.59,120.22,121.35,83.4469777182,6659100,0.0000,1.0
2009-10-05,118.9,120.18,118.13,119.75,82.3467291451,5673300,0.0000,1.0
2009-10-02,117.4,119.66,117.26,119.02,81.8447407336,7581900,0.0000,1.0
2009-10-01,119.39,119.61,117.56,117.9,81.0745667324,7067500,0.0000,1.0
2009-09-30,119.18,120.0,117.55,119.61,82.2504573949,7733300,0.0000,1.0
2009-09-29,119.36,119.94,118.6,118.81,81.7003331084,6748800,0.0000,1.0
